timestamp,server,dataset
45,15,11
45,16,11
45,9,11
45,18,11
45,14,11
45,1,27
45,25,65
45,15,65
45,18,65
45,6,65
45,16,65
45,2,2
45,7,2
45,1,2
45,8,2
45,12,2
45,3,2
45,10,2
45,0,28
45,11,27
45,0,65
45,1,65
45,9,65
45,14,65
45,11,2
45,13,28
45,11,28
45,0,2
45,9,2
45,15,86
45,12,65
45,8,65
45,2,65
45,7,65
45,5,65
45,9,28
45,18,75
45,20,75
45,16,75
45,17,75
45,15,75
45,10,12
45,1,12
45,13,52
45,12,12
45,2,12
45,13,25
45,13,2
45,7,75
45,6,75
45,2,75
45,1,75
45,0,75
45,13,17
45,11,25
45,13,27
45,13,12
45,11,12
45,6,27
45,10,27
45,5,9
45,14,9
45,15,9
45,4,9
45,3,9
45,16,9
45,6,9
45,7,9
45,1,9
45,2,9
45,8,9
45,1,24
45,4,37
45,12,11
45,11,4
45,11,24
45,11,9
45,13,11
45,11,11
45,13,4
45,10,24
45,10,11
45,4,4
45,2,4
45,17,4
45,16,4
45,8,4
45,7,4
45,5,4
45,9,52
45,1,52
45,10,52
45,17,37
45,28,37
45,1,4
45,24,37
45,5,24
45,9,24
45,2,24
45,12,24
45,10,4
45,4,22
45,7,22
45,9,22
45,18,37
45,13,24
45,9,4
45,12,4
45,6,1
45,0,1
45,10,1
45,21,22
45,22,22
45,14,37
45,0,4
45,3,22
45,18,6
45,8,11
45,5,11
45,2,11
45,0,24
45,6,4
45,16,37
45,12,6
45,10,6
45,9,25
45,13,16
45,11,16
45,13,13
45,6,37
45,1,37
45,2,37
45,7,25
45,9,1
45,11,1
45,13,1
45,13,8
45,13,9
45,25,37
45,1,11
45,16,10
45,6,10
45,7,10
45,4,10
45,12,10
45,10,10
45,0,10
45,11,23
45,11,10
45,26,37
45,11,52
45,13,10
45,9,10
45,17,88
45,20,88
45,6,11
45,4,88
45,23,88
45,12,1
45,1,1
45,4,1
45,7,1
45,22,37
45,1,3
45,12,3
45,15,3
45,4,3
45,27,37
45,16,88
45,14,3
45,13,23
45,18,3
45,10,9
45,0,9
45,16,3
45,6,3
45,3,3
45,15,88
46,12,37
46,1,84
46,8,35
46,16,35
46,1,35
46,11,69
46,10,84
46,2,35
46,4,35
46,15,67
46,1,67
46,18,67
46,5,67
46,6,67
46,7,49
46,1,55
46,22,48
46,5,55
46,11,46
46,14,55
46,20,76
46,0,9
46,8,67
46,0,35
46,0,76
46,10,35
46,2,67
46,12,67
46,6,35
46,11,35
46,10,50
46,12,50
46,13,32
46,9,69
46,2,55
46,8,55
46,14,67
46,21,48
46,18,66
46,19,66
46,16,66
46,14,66
46,13,46
46,1,50
46,9,13
46,11,50
46,11,55
46,13,67
46,13,50
46,11,76
46,12,11
46,7,48
46,4,48
46,12,76
46,10,76
46,15,46
46,0,46
46,11,37
46,9,46
46,16,46
46,5,46
46,14,46
46,6,46
46,2,46
46,13,6
46,9,48
46,11,67
46,13,48
46,11,9
46,2,76
46,8,76
46,14,76
46,5,76
46,10,67
46,0,48
46,13,55
46,9,35
46,4,32
46,10,55
46,25,39
46,15,39
46,17,39
46,2,39
46,9,39
46,7,39
46,8,39
46,3,32
46,13,37
46,12,55
46,3,48
46,9,49
46,1,39
46,5,39
46,16,39
46,9,32
46,14,39
46,12,69
46,14,69
46,5,69
46,7,32
46,11,32
46,1,76
46,15,76
46,18,76
46,6,76
46,9,76
46,6,69
46,11,84
46,9,74
46,0,74
46,0,37
46,1,74
46,2,80
46,8,69
46,10,36
46,1,69
46,13,49
46,12,66
46,10,66
46,0,66
46,9,66
46,8,80
46,6,80
46,0,55
46,10,69
46,1,80
46,12,80
46,1,66
46,15,74
46,14,74
46,8,74
46,8,84
46,5,84
46,2,84
46,15,84
46,13,80
46,13,84
46,11,80
46,1,46
46,8,46
46,5,74
46,9,22
46,11,63
46,16,55
46,6,55
46,9,55
46,13,66
46,20,55
46,15,55
46,18,55
46,11,66
46,13,63
46,12,84
46,2,66
46,14,80
46,5,80
46,9,80
46,10,65
46,21,32
46,22,32
46,13,76
46,9,75
46,13,35
46,22,49
46,13,74
46,21,49
46,10,80
46,10,46
46,12,46
46,13,69
46,12,35
46,7,35
46,0,80
46,13,9
46,8,66
46,11,74
46,17,35
46,2,69
46,0,69
46,5,35
46,2,46
46,12,36
46,7,66
46,5,66
46,15,66
46,2,74
46,11,36
46,13,36
46,12,74
46,6,74
46,4,49
46,3,49
46,10,74
46,9,37
46,10,37
46,1,78
46,6,64
46,0,82
46,9,82
46,9,64
46,9,3
46,11,82
46,1,77
46,11,78
46,2,77
46,10,77
46,1,61
46,10,61
46,13,82
46,11,77
46,2,43
46,12,43
46,10,78
46,12,77
46,13,45
46,6,77
46,8,77
46,10,31
46,1,31
46,5,51
46,11,45
46,1,43
46,13,78
46,13,77
46,12,78
46,11,31
46,13,31
46,8,78
46,2,78
46,2,42
46,12,64
46,0,64
46,10,64
46,6,42
46,21,81
46,11,61
46,11,64
46,2,51
46,1,51
46,8,51
46,13,61
46,13,85
46,10,52
46,9,52
46,12,52
46,0,52
46,10,68
46,12,38
46,2,47
46,10,38
46,1,47
46,11,68
46,5,47
46,1,70
46,9,70
46,5,70
46,11,71
46,7,71
46,12,70
46,10,20
46,21,71
46,1,45
46,2,45
46,12,45
46,9,47
46,12,47
46,11,38
46,14,78
46,9,78
46,13,38
46,2,62
46,12,62
46,10,62
46,11,62
46,13,62
46,17,47
46,8,47
46,2,38
46,1,38
46,0,62
46,17,62
46,5,62
46,1,62
46,8,62
46,5,43
46,10,42
46,8,43
46,1,68
46,0,68
46,2,68
46,12,68
46,11,51
46,13,51
46,11,4
46,13,59
46,11,59
46,9,20
46,18,70
46,14,70
46,7,70
46,16,64
46,7,64
46,10,51
46,12,51
46,0,70
46,8,70
46,13,71
46,16,81
46,1,59
46,13,4
46,22,81
46,10,59
46,9,71
46,10,45
46,3,71
46,4,71
46,13,68
46,2,20
46,0,20
46,1,20
46,12,20
46,11,79
46,13,79
46,4,81
46,7,81
46,1,79
46,0,79
46,10,79
46,2,79
46,11,2
46,13,43
46,15,51
46,16,51
46,14,51
46,5,33
46,16,33
46,3,81
46,6,79
46,13,58
46,2,58
46,1,58
46,6,58
46,5,58
46,7,58
46,8,58
46,0,28
46,9,58
46,7,60
46,12,58
46,0,58
46,10,58
46,4,60
46,13,27
46,3,60
46,9,60
46,21,60
46,13,60
46,11,58
46,21,33
46,14,33
46,15,33
46,5,79
46,9,79
46,12,79
46,17,79
46,8,79
46,13,47
46,22,60
46,13,2
46,11,47
46,6,47
46,11,43
46,17,58
46,14,58
46,13,33
46,13,81
46,11,12
46,15,58
46,16,58
46,13,52
46,13,64
46,11,52
46,10,43
46,9,42
46,0,47
46,10,47
46,1,42
46,6,82
46,17,82
46,8,82
46,10,82
46,12,82
46,2,82
46,1,82
46,0,4
46,9,4
46,12,42
46,17,42
46,23,42
46,11,33
46,9,33
46,7,33
46,8,33
46,12,33
46,11,27
46,0,33
46,3,33
46,4,33
46,24,43
46,25,43
46,20,43
46,11,70
46,13,70
46,3,53
46,11,53
46,7,53
46,4,53
46,9,53
46,13,53
46,11,40
46,10,40
46,14,44
46,17,44
46,4,44
46,2,34
46,12,34
46,8,34
46,6,43
46,14,36
46,8,36
46,2,64
46,4,64
46,8,64
46,17,64
46,1,64
46,13,41
46,1,34
46,9,34
46,5,34
46,13,26
46,7,37
46,8,37
46,5,37
46,6,37
46,15,37
46,16,37
46,9,43
46,0,43
46,11,41
46,10,54
46,2,54
46,6,54
46,0,39
46,3,37
46,12,39
46,6,57
46,2,37
46,2,41
46,2,57
46,12,57
46,9,57
46,4,37
46,1,37
46,1,54
46,10,34
46,9,2
46,10,2
46,16,53
46,21,53
46,22,53
46,0,54
46,9,54
46,5,54
46,14,54
46,6,39
46,16,45
46,25,45
46,18,45
46,7,78
46,6,78
46,7,43
46,14,43
46,16,43
46,15,43
46,16,78
46,15,78
46,20,78
46,18,78
46,11,21
46,13,34
46,15,8
46,11,34
46,9,26
46,17,54
46,8,54
46,18,43
46,14,64
46,2,85
46,15,85
46,12,85
46,13,20
46,5,64
46,9,72
46,10,57
46,5,40
46,12,40
46,2,40
46,13,72
46,11,44
46,12,30
46,13,44
46,11,20
46,13,57
46,0,44
46,17,40
46,15,44
46,8,44
46,16,44
46,2,44
46,9,44
46,11,57
46,9,40
46,5,44
46,7,44
46,1,44
46,6,44
46,12,44
46,6,40
46,14,40
46,1,40
46,10,44
46,15,40
46,16,40
46,9,81
46,13,5
46,13,40
46,2,70
46,6,70
46,9,5
46,11,85
46,15,45
46,0,45
46,9,45
46,5,45
46,8,45
46,6,5
46,6,45
46,14,45
46,22,71
46,16,71
46,11,24
46,10,70
46,0,5
46,10,39
46,11,39
46,0,78
46,5,78
46,13,39
46,13,42
46,1,85
46,10,85
46,10,41
46,12,54
46,17,57
46,11,54
46,13,54
46,6,27
46,11,42
46,10,27
46,1,41
47,10,97
47,12,97
47,9,97
47,8,90
47,5,90
47,33,90
47,0,97
47,15,97
47,6,90
47,10,90
47,10,93
47,9,93
47,1,90
47,17,90
47,16,97
47,1,97
47,2,90
47,11,68
47,0,52
47,10,52
47,2,97
47,12,90
47,7,90
47,16,90
47,7,93
47,4,93
47,13,97
47,3,93
47,8,93
47,12,93
47,4,90
47,3,90
47,13,92
47,15,90
47,11,92
47,30,93
47,11,97
47,7,96
47,30,96
47,8,96
47,33,96
47,17,96
47,17,89
47,9,52
47,17,93
47,8,97
47,0,90
47,11,90
47,13,90
47,33,89
47,3,89
47,19,89
47,8,89
47,6,89
47,4,89
47,14,89
47,5,89
47,13,27
47,16,93
47,18,97
47,14,97
47,20,97
47,1,93
47,33,97
47,21,97
47,6,97
47,17,97
47,5,91
47,5,97
47,7,97
47,15,93
47,30,97
47,33,93
47,6,93
47,5,93
47,3,97
47,4,97
47,2,93
47,19,97
47,27,97
47,9,90
47,14,91
47,30,91
47,33,91
47,13,20
47,19,91
47,8,91
47,7,91
47,16,95
47,9,95
47,13,94
47,13,64
47,11,89
47,11,80
47,13,89
47,11,20
47,2,27
47,11,31
47,27,94
47,28,94
47,25,94
47,33,94
47,17,94
47,7,94
47,11,95
47,13,31
47,10,27
47,10,31
47,6,27
47,12,89
47,13,95
47,0,31
47,9,31
47,16,31
47,12,31
47,6,94
47,1,95
47,12,95
47,15,95
47,8,94
47,15,94
47,16,94
47,5,94
47,1,94
47,2,94
47,10,94
47,12,94
47,2,95
47,1,31
47,0,89
47,24,94
47,9,89
47,0,94
47,14,94
47,18,94
47,10,95
47,0,95
47,10,89
47,2,31
47,15,31
47,7,31
47,18,91
47,27,91
47,17,91
47,13,37
47,3,91
47,13,93
47,5,95
47,33,95
47,19,95
47,11,93
47,0,93
47,5,96
47,6,96
47,16,91
47,15,89
47,2,89
47,1,89
47,16,89
47,7,89
47,13,52
47,11,98
47,13,98
47,11,27
47,12,91
47,4,91
47,10,96
47,12,96
47,0,91
47,9,91
47,10,91
47,1,91
47,2,91
47,0,96
47,15,96
47,16,96
47,9,96
47,1,96
47,2,96
47,15,91
47,11,91
47,13,91
47,13,96
47,11,96
47,11,94
47,10,77
47,10,87
47,15,88
47,11,77
47,13,87
47,8,92
47,19,92
47,7,92
47,14,92
47,5,92
47,11,87
47,0,92
47,2,92
47,16,92
47,15,92
47,9,92
47,10,92
47,12,92
47,0,37
47,1,92
47,13,4
48,13,59
48,15,56
48,11,51
48,13,39
48,13,83
48,7,49
48,0,5
48,10,5
48,1,5
48,4,49
48,3,49
48,9,83
48,4,83
48,7,83
48,13,42
48,2,37
48,11,70
48,12,84
48,2,70
48,10,70
48,6,70
48,21,71
48,2,45
48,1,45
48,10,45
48,13,40
48,13,85
48,0,48
48,1,41
48,9,43
48,1,43
48,12,43
48,2,46
48,12,46
48,10,46
48,10,41
48,7,48
48,2,41
48,15,43
48,16,43
48,7,43
48,13,56
48,5,54
48,1,54
48,9,48
48,5,43
48,0,43
48,2,43
48,0,35
48,10,39
48,13,48
48,2,54
48,0,28
48,11,54
48,10,54
48,11,39
48,6,54
48,16,39
48,12,54
48,3,83
48,13,54
48,12,41
48,5,39
48,11,85
48,9,69
48,6,69
48,21,49
48,13,68
48,14,36
48,8,36
48,7,71
48,10,62
48,2,62
48,12,62
48,1,67
48,15,67
48,11,69
48,14,67
48,7,67
48,1,62
48,1,38
48,9,52
48,18,36
48,10,84
48,11,84
48,13,5
48,11,68
48,12,52
48,10,52
48,15,87
48,0,52
48,11,45
48,4,81
48,19,36
48,13,71
48,2,59
48,9,71
48,12,59
48,10,59
48,1,59
48,11,59
48,17,36
48,13,4
48,13,69
48,13,49
48,11,52
48,13,35
48,12,87
48,8,87
48,15,37
48,6,36
48,7,36
48,1,36
48,0,39
48,9,37
48,2,39
48,3,48
48,11,62
48,12,37
48,15,36
48,13,38
48,11,35
48,16,36
48,11,38
48,4,48
48,1,37
48,10,35
48,9,49
48,18,87
48,13,51
48,11,99
48,4,71
48,10,36
48,12,36
48,13,99
48,11,42
48,10,47
48,6,47
48,2,47
48,12,71
48,5,71
48,5,36
48,9,36
48,0,36
48,2,36
48,3,71
48,10,68
48,1,68
48,5,76
48,16,71
48,10,67
48,9,39
48,6,39
48,0,56
48,8,56
48,5,56
48,3,81
48,9,56
48,16,56
48,11,36
48,13,37
48,6,43
48,11,46
48,10,57
48,12,39
48,9,72
48,0,44
48,11,57
48,13,36
48,13,46
48,10,44
48,6,44
48,12,44
48,10,55
48,2,40
48,15,40
48,13,55
48,13,50
48,9,35
48,1,35
48,2,35
48,12,40
48,11,50
48,15,45
48,13,20
48,2,56
48,1,85
48,10,50
48,2,50
48,10,40
48,10,25
48,1,50
48,11,44
48,6,56
48,13,44
48,13,57
48,10,37
48,0,37
48,12,56
48,9,45
48,12,35
48,10,85
48,12,98
48,2,98
48,8,98
48,18,98
48,3,53
48,4,53
48,7,53
48,25,98
48,20,98
48,16,98
48,12,55
48,1,98
48,15,98
48,24,98
48,9,98
48,6,98
48,14,98
48,5,98
48,0,98
48,2,55
48,10,98
48,13,98
48,9,53
48,13,53
48,1,44
48,7,44
48,2,44
48,5,44
48,13,70
48,11,20
48,12,45
48,11,98
48,9,44
48,0,45
48,16,45
48,1,78
48,2,78
48,10,78
48,0,54
48,16,54
48,7,54
48,8,54
48,11,5
48,10,27
48,15,54
48,6,27
48,13,5
48,13,34
48,17,54
48,12,69
48,10,2
48,11,56
48,10,69
48,1,69
48,0,69
48,2,69
48,16,69
48,9,54
48,1,84
48,2,84
48,5,84
48,16,84
48,10,56
48,11,41
48,13,41
48,2,34
48,12,34
48,11,34
48,10,34
48,8,43
48,19,43
48,1,56
48,13,62
48,6,35
48,9,81
48,11,87
48,13,80
48,13,47
48,10,73
48,1,61
48,16,67
48,13,87
48,3,32
48,5,86
48,13,86
48,11,80
48,11,74
48,12,76
48,11,37
48,12,86
48,3,86
48,0,86
48,7,32
48,4,32
48,11,61
48,13,61
48,5,67
48,2,67
48,8,67
48,6,67
48,13,79
48,11,86
48,10,79
48,15,99
48,10,99
48,13,45
48,3,33
48,4,33
48,10,74
48,0,99
48,9,86
48,13,64
48,1,77
48,11,2
48,11,79
48,10,61
48,11,73
48,6,99
48,5,99
48,14,99
48,8,99
48,11,27
48,12,67
48,10,87
48,0,33
48,10,20
48,13,33
48,1,99
48,12,99
48,1,20
48,0,20
48,13,2
48,1,80
48,9,99
48,2,99
48,1,39
48,17,39
48,7,33
48,10,80
48,8,39
48,2,73
48,7,39
48,0,64
48,7,86
48,9,33
48,2,64
48,2,80
48,12,80
48,6,80
48,5,80
48,4,86
48,16,86
48,10,64
48,11,64
48,13,84
48,3,60
48,0,73
48,4,60
48,13,31
48,11,31
48,11,47
48,13,43
48,13,32
48,13,74
48,13,58
48,13,81
48,5,73
48,18,73
48,7,60
48,17,56
48,8,73
48,9,82
48,12,82
48,1,79
48,1,73
48,12,73
48,10,4
48,6,73
48,6,79
48,0,82
48,9,32
48,10,65
48,6,74
48,8,86
48,22,86
48,1,86
48,11,43
48,13,67
48,13,52
48,2,79
48,6,82
48,10,82
48,13,76
48,9,75
48,15,8
48,13,82
48,24,56
48,10,43
48,6,58
48,10,58
48,12,58
48,9,58
48,13,27
48,13,60
48,12,64
48,5,33
48,1,74
48,0,74
48,2,74
48,16,33
48,12,33
48,13,73
48,11,82
48,6,64
48,11,58
48,11,67
48,14,56
48,9,60
48,9,64
48,21,60
48,15,86
48,1,87
48,2,58
48,6,42
48,21,86
48,2,61
48,11,77
48,12,61
48,13,77
48,11,78
48,18,56
48,10,42
48,2,77
48,0,58
48,7,81
48,10,77
48,2,87
48,13,78
48,12,51
50,12,0
50,2,16
50,16,16
50,5,16
50,4,16
50,1,16
50,2,8
50,15,16
50,7,16
50,2,0
50,6,0
50,16,27
50,15,27
50,17,27
50,14,27
50,11,18
50,8,0
50,7,0
50,11,5
50,11,8
50,3,13
50,12,13
50,0,8
50,8,16
50,16,26
50,6,27
50,4,26
50,12,26
50,3,26
50,1,12
50,10,12
50,7,25
50,15,26
50,13,0
50,13,18
50,11,21
50,11,20
50,13,21
50,6,8
50,8,8
50,16,6
50,17,6
50,20,6
50,1,26
50,7,6
50,8,26
50,18,6
50,2,6
50,9,6
50,14,6
50,18,14
50,5,14
50,14,14
50,1,14
50,15,14
50,2,14
50,8,14
50,0,14
50,15,2
50,8,2
50,1,2
50,3,2
50,2,2
50,7,2
50,11,12
50,6,6
50,0,25
50,5,2
50,17,37
50,4,37
50,19,37
50,23,37
50,24,65
50,15,65
50,8,6
50,20,17
50,7,17
50,14,17
50,25,65
50,30,65
50,3,37
50,26,37
50,0,27
50,18,27
50,0,0
50,10,0
50,24,37
50,11,0
50,9,0
50,5,9
50,6,9
50,15,13
50,10,21
50,1,21
50,10,8
50,8,13
50,16,13
50,5,13
50,7,9
50,8,21
50,12,21
50,2,21
50,5,17
50,16,17
50,1,17
50,2,25
50,21,13
50,9,2
50,12,2
50,10,5
50,13,15
50,11,15
50,18,30
50,14,30
50,5,30
50,6,15
50,10,15
50,30,37
50,12,15
50,20,37
50,10,3
50,13,3
50,8,15
50,9,3
50,5,15
50,13,30
50,13,7
50,11,28
50,4,25
50,3,25
50,0,15
50,1,15
50,2,15
50,13,37
50,1,18
50,3,18
50,4,18
50,2,18
50,16,18
50,20,25
50,17,15
50,18,25
50,10,29
50,15,18
50,5,29
50,8,29
50,12,29
50,1,29
50,8,30
50,12,30
50,11,30
50,2,29
50,0,29
50,6,29
50,8,65
50,12,65
50,0,65
50,18,65
50,9,65
50,8,7
50,6,65
50,5,65
50,1,65
50,25,37
50,16,65
50,12,7
50,2,65
50,14,65
50,7,65
50,1,7
50,18,7
50,5,7
50,2,7
50,11,3
50,11,7
50,1,25
50,15,25
50,16,25
50,14,25
50,6,25
50,1,6
50,0,6
50,5,6
50,10,27
50,11,14
50,11,2
50,10,14
50,12,14
50,13,12
50,9,14
50,16,3
50,12,18
50,0,18
50,9,18
50,13,14
50,8,18
50,10,18
50,6,18
50,5,18
50,7,18
50,20,65
50,13,26
50,19,9
50,11,29
50,7,26
50,5,26
50,0,26
50,2,26
50,3,9
50,4,9
50,18,9
50,14,9
50,15,9
50,11,37
50,11,27
50,16,9
50,0,2
50,10,2
50,9,26
50,6,26
50,13,28
50,10,19
50,6,19
50,10,26
50,13,29
50,11,19
50,13,19
50,11,26
50,10,37
50,0,28
50,12,19
50,8,19
50,1,19
50,5,19
50,13,27
50,2,19
50,14,11
50,11,6
50,10,11
50,16,11
50,9,22
50,11,17
50,11,31
50,8,4
50,2,24
50,12,24
50,8,24
50,6,24
50,5,24
50,0,24
50,7,4
50,18,11
50,9,17
50,12,17
50,7,22
50,4,22
50,11,24
50,13,24
50,5,25
50,1,24
50,9,24
50,6,1
50,8,9
50,10,25
50,5,27
50,8,27
50,15,11
50,1,11
50,0,11
50,2,3
50,1,3
50,2,9
50,10,24
50,12,3
50,5,3
50,8,3
50,0,3
50,10,17
50,13,23
50,11,9
50,9,9
50,11,23
50,13,10
50,11,10
50,5,52
50,7,37
50,9,37
50,9,10
50,13,11
50,21,22
50,13,6
50,0,9
50,11,65
50,10,65
50,12,10
50,6,10
50,10,10
50,0,23
50,12,23
50,10,23
50,9,23
50,0,10
50,12,25
50,7,10
50,5,10
50,16,10
50,4,10
50,2,10
50,1,10
50,18,37
50,8,25
50,12,9
50,14,3
50,15,3
50,6,11
50,13,4
50,2,11
50,7,1
50,8,1
50,4,1
50,3,22
50,2,1
50,1,1
50,5,1
50,12,1
50,11,11
50,13,9
50,10,7
50,2,37
50,7,3
50,11,4
50,4,3
50,13,65
50,1,37
50,15,37
50,16,37
50,5,4
50,1,4
50,2,4
50,6,3
50,18,3
50,3,3
50,14,37
50,6,37
50,3,0
50,11,16
50,14,0
50,16,0
50,12,8
50,17,0
50,15,0
50,6,5
50,12,5
50,9,5
50,0,5
50,8,23
50,15,23
50,2,23
50,14,8
50,1,23
50,1,8
50,0,16
50,13,22
50,8,5
50,13,16
50,1,0
50,0,37
50,13,13
50,4,0
50,0,13
50,9,27
50,9,13
50,13,8
50,10,16
50,9,16
50,6,16
50,10,9
50,4,13
50,5,8
50,14,4
50,16,4
50,15,4
50,7,13
50,12,16
50,7,27
50,5,37
50,16,23
50,10,6
50,1,9
50,13,25
50,11,13
50,5,23
50,6,23
50,2,27
50,8,11
50,5,11
50,12,37
50,6,4
50,12,4
50,8,37
50,12,6
50,17,4
50,4,4
50,13,5
50,13,17
50,12,28
50,8,28
50,14,28
50,12,11
50,13,1
50,11,1
50,11,25
50,0,4
50,10,1
50,0,1
50,9,1
50,9,4
50,6,17
50,0,17
50,2,17
50,8,17
50,10,4
50,13,2
50,9,28
50,12,27
50,1,27
50,5,0
50,9,25
50,13,31
51,13,35
51,10,57
51,5,39
51,10,44
51,13,44
51,5,56
51,6,56
51,11,44
51,9,64
51,6,64
51,9,56
51,0,44
51,13,57
51,12,56
51,8,56
51,13,51
51,12,35
51,1,35
51,17,35
51,2,35
51,7,35
51,8,35
51,16,35
51,5,35
51,6,35
51,1,39
51,1,51
51,16,39
51,17,39
51,12,58
51,2,58
51,8,39
51,7,39
51,0,58
51,9,58
51,6,58
51,10,58
51,12,64
51,10,64
51,5,51
51,0,56
51,14,56
51,18,56
51,13,46
51,11,36
51,15,51
51,12,51
51,16,51
51,8,51
51,13,58
51,11,58
51,7,44
51,10,51
51,12,44
51,11,51
51,11,57
51,13,36
51,3,53
51,13,63
51,11,63
51,13,39
51,7,53
51,6,36
51,4,53
51,11,53
51,9,53
51,13,53
51,4,44
51,16,53
51,21,53
51,11,56
51,10,39
51,17,36
51,14,36
51,16,44
51,7,36
51,2,46
51,16,58
51,15,58
51,5,58
51,1,58
51,1,36
51,8,58
51,9,2
51,7,58
51,17,58
51,11,39
51,10,2
51,13,2
51,0,36
51,17,44
51,10,56
51,12,46
51,10,46
51,8,44
51,2,41
51,8,46
51,6,46
51,1,46
51,16,46
51,15,46
51,5,46
51,9,57
51,24,56
51,17,56
51,16,56
51,20,56
51,15,56
51,9,39
51,12,39
51,6,57
51,12,57
51,1,41
51,10,41
51,2,64
51,1,64
51,0,64
51,5,64
51,7,64
51,13,56
51,9,35
51,0,28
51,17,64
51,16,64
51,8,64
51,7,56
51,11,41
51,0,39
51,2,39
51,6,39
51,13,52
51,11,52
51,14,39
51,18,39
51,2,51
51,8,36
51,9,36
51,11,64
51,2,36
51,5,36
51,13,41
51,15,39
51,10,38
51,11,2
51,19,36
51,18,36
51,1,56
51,11,46
51,25,36
51,16,36
51,15,36
51,10,36
51,20,36
51,15,44
51,5,44
51,2,38
51,1,38
51,12,38
51,12,36
51,0,52
51,10,52
51,9,52
51,12,52
51,6,44
51,1,44
51,2,44
51,9,44
51,2,56
51,13,64
51,0,35
51,10,35
51,11,38
51,11,35
51,13,38
51,2,57
51,13,54
51,9,75
51,17,80
51,12,54
51,10,54
51,11,32
51,9,32
51,12,40
51,2,40
51,2,54
51,13,32
51,13,49
51,14,43
51,11,54
51,0,80
51,9,80
51,14,80
51,2,79
51,9,74
51,15,74
51,5,74
51,6,79
51,1,74
51,3,49
51,13,80
51,15,8
51,22,60
51,21,60
51,10,40
51,4,49
51,11,40
51,13,75
51,11,80
51,11,20
51,12,30
51,23,45
51,9,71
51,11,71
51,0,5
51,7,49
51,16,71
51,5,71
51,12,71
51,22,71
51,1,71
51,10,79
51,5,79
51,6,70
51,11,24
51,6,5
51,10,80
51,8,80
51,5,80
51,6,80
51,12,80
51,1,80
51,11,74
51,13,74
51,10,74
51,13,79
51,21,48
51,9,3
51,2,34
51,11,79
51,2,80
51,3,48
51,0,74
51,12,74
51,6,74
51,13,42
51,13,20
51,2,74
51,9,49
51,9,69
51,10,69
51,14,78
51,6,78
51,2,69
51,18,78
51,11,69
51,6,73
51,1,59
51,10,59
51,11,59
51,15,78
51,8,77
51,6,69
51,12,69
51,13,86
51,11,61
51,15,76
51,1,76
51,2,76
51,0,76
51,14,76
51,9,76
51,16,76
51,12,77
51,13,61
51,7,71
51,8,73
51,9,45
51,0,45
51,12,45
51,6,45
51,13,9
51,1,45
51,13,59
51,13,69
51,5,69
51,16,69
51,24,69
51,14,69
51,18,69
51,15,69
51,7,69
51,10,43
51,3,71
51,2,45
51,10,37
51,2,37
51,9,37
51,0,69
51,8,69
51,1,69
51,1,61
51,15,67
51,18,67
51,7,67
51,25,67
51,6,67
51,0,67
51,9,73
51,12,59
51,2,77
51,10,77
51,11,78
51,11,77
51,6,43
51,11,4
51,2,78
51,9,78
51,1,78
51,12,78
51,10,78
51,13,77
51,5,43
51,9,5
51,24,73
51,13,78
51,12,43
51,9,82
51,0,82
51,2,43
51,18,73
51,13,82
51,0,73
51,14,73
51,0,37
51,9,72
51,1,77
51,11,82
51,1,67
51,14,67
51,16,67
51,1,43
51,9,4
51,0,4
51,6,54
51,11,43
51,12,82
51,1,82
51,2,67
51,5,67
51,8,67
51,11,37
51,2,82
51,10,82
51,17,82
51,21,32
51,3,32
51,4,32
51,7,34
51,5,34
51,8,34
51,7,32
51,12,34
51,6,82
51,12,67
51,5,54
51,10,67
51,11,67
51,1,54
51,13,67
51,9,34
51,10,76
51,12,76
51,5,73
51,11,76
51,2,59
51,13,76
51,10,65
51,2,65
51,5,76
51,8,76
51,11,9
51,12,85
51,10,70
51,21,71
51,15,59
51,0,59
51,8,59
51,9,59
51,5,59
51,14,59
51,7,40
51,5,40
51,9,40
51,17,40
51,6,40
51,15,40
51,1,40
51,2,55
51,24,43
51,20,43
51,19,43
51,3,83
51,11,84
51,10,84
51,15,33
51,1,66
51,8,66
51,12,55
51,10,55
51,14,33
51,21,33
51,0,66
51,13,66
51,11,66
51,13,84
51,10,66
51,8,33
51,13,37
51,12,66
51,9,66
51,2,66
51,17,43
51,25,43
51,27,43
51,18,87
51,8,87
51,14,87
51,5,87
51,12,87
51,0,86
51,16,86
51,16,87
51,9,47
51,17,47
51,2,47
51,9,83
51,18,43
51,11,83
51,4,83
51,7,83
51,10,42
51,2,73
51,10,47
51,1,47
51,0,47
51,12,86
51,6,42
51,1,55
51,8,55
51,5,55
51,1,85
51,8,54
51,9,54
51,10,85
51,7,37
51,11,68
51,15,37
51,5,62
51,1,62
51,7,45
51,22,86
51,3,86
51,21,86
51,13,73
51,13,5
51,1,50
51,11,85
51,11,86
51,1,37
51,11,12
51,9,86
51,13,71
51,11,55
51,1,84
51,13,50
51,13,55
51,15,84
51,0,84
51,10,34
51,17,54
51,13,31
51,12,68
51,11,31
51,10,68
51,1,68
51,2,68
51,7,43
51,12,84
51,13,6
51,2,84
51,5,84
51,2,70
51,2,62
51,10,62
51,11,21
51,13,85
51,10,31
51,11,73
51,11,34
51,0,54
51,16,54
51,7,54
51,14,54
51,11,50
51,13,34
51,12,62
51,13,33
